GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Barometric pressure (from vehicle)(psi),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine Load(%),Engine RPM(rpm),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Throttle Position(Manifold)(%),Timing Advance(°),Voltage (Control Module)(V)
Fri Jul 24 19:11:28 GMT+05:00 2026,24-Jul-2026 19:11:28.602,74.23477736,31.44439687,4.760000228881836,3.793534517288208,165.326171875,232.1999969482422,0.70259255,6.45075083,7.42762041,0.02438504,31.37254906,14.06866059,0.39215687,0,95,29.41176414,1025,-,-5.46875,-,-7.03125,47,3.91601893,3.23000002,-,0.72500002,3.13725495,14.11764717,1.5,12.14999962
Fri Jul 24 19:11:29 GMT+05:00 2026,24-Jul-2026 19:11:29.601,74.23473699,31.4443715,4.630000114440918,3.811143398284912,165.2789306640625,232.60000610351562,0.68584281,6.83868694,7.51735163,0.05729812,31.37254906,14.06866059,0.39215687,0,96,29.41176414,957,-,-9.375,-,-7.03125,47,3.91601893,3.23000002,-,0.72500002,3.13725495,14.11764717,1.5,12.14999962
Fri Jul 24 19:11:30 GMT+05:00 2026,24-Jul-2026 19:11:30.602,74.23469758,31.4443478,4.570000171661377,3.8146393299102783,165.1878662109375,234.0,-0.32213375,6.76929522,6.97029257,0.01000237,31.37254906,14.06866059,0,0,96,29.41176414,957,-,-9.375,-,-5.46875,47,3.91601893,3.23000002,-,0.67500001,3.13725495,14.11764717,16.5,12.14999962
Fri Jul 24 19:11:31 GMT+05:00 2026,24-Jul-2026 19:11:31.602,74.23465867,31.44432397,4.590000152587891,3.8132882118225098,165.15185546875,234.0,-0.06580263,5.48494768,8.44157887,0.04522175,31.37254906,14.06866059,0,0,96,29.41176414,957,-,-9.375,-,-5.46875,47,3.91601893,3.28999996,-,0.67500001,3.13725495,14.11764717,16.5,12.14999962
Fri Jul 24 19:11:32 GMT+05:00 2026,24-Jul-2026 19:11:32.601,74.23462653,31.44430365,3.240000009536743,3.816930055618286,165.1297607421875,232.89999389648438,-0.42143589,5.26809835,8.25254631,0.01795453,31.37254906,14.06866059,0,0,96,29.41176414,957,-,-2.34375,-,-4.6875,47,3.91601893,3.28999996,-,0.63999999,3.13725495,14.11764717,16.5,12.14999962
Fri Jul 24 19:11:33 GMT+05:00 2026,24-Jul-2026 19:11:33.602,74.23461196,31.44429385,1.100000023841858,3.8671298027038574,165.03363037109375,232.6999969482422,-0.00478565,6.17796898,7.74018288,0.02852303,31.37254906,14.06866059,0,0,96,29.41176414,727,-,-2.34375,-,-4.6875,47,5.07632083,3.01999998,-,0.63999999,3.13725495,14.11764717,16.5,12.14999962
Fri Jul 24 19:11:34 GMT+05:00 2026,24-Jul-2026 19:11:34.601,74.23460627,31.44429053,0.3700000047683716,3.9522218704223633,165.022216796875,232.6999969482422,0.25004998,6.78604507,7.11176777,0.02135628,31.37254906,14.06866059,0,0,96,34.11764526,727,-,-9.375,-,-4.6875,47,5.07632083,3.01999998,-,0.63999999,3.13725495,14.11764717,16.5,12.14999962
Fri Jul 24 19:11:35 GMT+05:00 2026,24-Jul-2026 19:11:35.601,74.23460379,31.44428966,0.2199999988079071,3.7962310314178467,164.9921875,232.6999969482422,0.18903299,6.8482585,6.90090036,0.01023668,31.37254906,14.06866059,0,0,96,34.11764526,727,-,-9.375,-,-9.375,47,5.07632083,3.01999998,-,0.67500001,3.13725495,14.11764717,16.5,12.19999981
Fri Jul 24 19:11:36 GMT+05:00 2026,24-Jul-2026 19:11:36.601,74.23459997,31.44428795,0.4300000071525574,3.7931318283081055,164.94610595703125,232.6999969482422,0.17108682,6.81236601,6.97986364,0.0133729,30.98039246,14.06866059,0,0,96,34.11764526,727,-,-9.375,-,-9.375,47,5.22135857,3.1099999,-,0.67500001,3.13725495,14.11764717,16.5,12.19999981
Fri Jul 24 19:11:37 GMT+05:00 2026,24-Jul-2026 19:11:37.601,74.23459428,31.44428465,0.5199999809265137,3.81431245803833,164.91943359375,232.6999969482422,0.1902294,6.50010252,7.39053202,0.0224821,30.98039246,14.06866059,0,0,96,36.07843018,728,-,-7.8125,-,-9.375,48,5.22135857,3.1099999,-,0.67500001,3.13725495,14.11764717,4,12.14999962
Fri Jul 24 19:11:38 GMT+05:00 2026,24-Jul-2026 19:11:38.602,74.23459237,31.44428348,0.1599999964237213,3.8056209087371826,164.83331298828125,232.6999969482422,0.11126626,6.76450968,7.03878689,0.0142054,30.98039246,14.06866059,0,0,96,36.07843018,728,-,-7.8125,-,-7.03125,48,5.22135857,3.1099999,-,0.64999998,3.13725495,14.11764717,4,12.14999962
Fri Jul 24 19:11:39 GMT+05:00 2026,24-Jul-2026 19:11:39.602,74.23459009,31.44428223,0.20000000298023224,3.812335729598999,164.8477783203125,232.6999969482422,0.2213361,6.70468903,7.35583591,0.03382248,30.98039246,14.06866059,0,0,96,36.07843018,733,-,-7.8125,-,-7.03125,48,5.22135857,3.01999998,-,0.64999998,3.13725495,14.11764717,4,12.14999962
Fri Jul 24 19:11:40 GMT+05:00 2026,24-Jul-2026 19:11:40.602,74.23459038,31.44428239,0.0,3.800058364868164,164.8465576171875,0.0,0.34486556,6.70229626,7.29960442,0.02978915,30.98039246,14.06866059,0,0,96,34.11764526,733,-,-7.03125,-,-7.03125,48,5.22135857,3.01999998,-,0.64999998,3.13725495,14.11764717,4,12.14999962
Fri Jul 24 19:11:41 GMT+05:00 2026,24-Jul-2026 19:11:41.602,74.23459038,31.44428239,0.0,3.8146514892578125,164.8465576171875,0.0,0.38913277,6.86859751,6.97627449,0.01775932,30.98039246,14.06866059,0,0,96,34.11764526,733,-,-7.03125,-,-7.8125,48,5.22135857,3.01999998,-,0.625,3.13725495,14.11764717,4.5,12.10000038
Fri Jul 24 19:11:42 GMT+05:00 2026,24-Jul-2026 19:11:42.601,74.23458708,31.44428119,0.3400000035762787,3.7946372032165527,164.63232421875,232.89999389648438,0.42143589,6.81236601,7.10458946,0.02327734,30.98039246,14.06866059,0,0,96,34.11764526,733,-,-7.03125,-,-7.8125,48,5.07632083,3.01999998,-,0.625,3.13725495,14.11764717,4.5,12.10000038
Fri Jul 24 19:11:43 GMT+05:00 2026,24-Jul-2026 19:11:43.601,74.23458206,31.44427823,0.6700000166893005,3.8101892471313477,164.56646728515625,232.8000030517578,0.25244278,7.03878689,6.77886677,0.01548773,30.98039246,14.06866059,0,0,96,34.11764526,725,-,-7.03125,-,-7.8125,48,5.07632083,3.1099999,-,0.625,3.13725495,14.11764717,9,12.10000038
Fri Jul 24 19:11:44 GMT+05:00 2026,24-Jul-2026 19:11:44.601,74.23457323,31.44427246,1.1299999952316284,3.8058762550354004,164.60626220703125,232.89999389648438,0.45972106,7.40249586,6.27009249,0.00900704,30.98039246,14.06866059,0,-100,98,34.11764526,725,-,-7.03125,-,-7.8125,48,6.52669821,3.1099999,-,0.61000001,6.66666651,14.11764717,9,12.10000038
Fri Jul 24 19:11:45 GMT+05:00 2026,24-Jul-2026 19:11:45.602,74.23455692,31.44426181,2.2300000190734863,3.8099422454833984,164.62933349609375,232.8000030517578,0.16031912,6.66281462,7.27328348,0.02461284,30.98039246,14.06866059,0,-100,98,55.68627548,725,-,0.78125,-,-7.8125,48,6.52669821,3.1099999,-,0.61000001,6.66666651,14.11764717,9,12.10000038
Fri Jul 24 19:11:46 GMT+05:00 2026,24-Jul-2026 19:11:46.602,74.23453648,31.44424847,2.609999895095825,3.805400848388672,164.71380615234375,232.8000030517578,0.16510476,6.81475878,7.50299454,0.05235523,31.37254906,14.06866059,0,0,98,55.68627548,725,-,0.78125,-,-7.8125,48,6.52669821,3.1099999,-,0.61000001,3.13725495,14.11764717,9,12.10000038
Fri Jul 24 19:11:47 GMT+05:00 2026,24-Jul-2026 19:11:47.602,74.2345149,31.44423448,2.5999999046325684,3.8059263229370117,164.7498779296875,232.6999969482422,0.25962126,7.06869698,7.04117966,0.03638893,31.37254906,14.06866059,0,0,98,55.68627548,725,-,-3.125,-,-1.5625,48,6.52669821,3.1099999,-,0.73500001,3.13725495,14.11764717,15.5,12.22500038
Fri Jul 24 19:11:48 GMT+05:00 2026,24-Jul-2026 19:11:48.602,74.23448948,31.44421767,2.9200000762939453,3.8188958168029785,164.69390869140625,232.1999969482422,-0.12442677,5.7254262,8.15085125,0.03444785,31.37254906,14.06866059,0,0,98,29.41176414,1050,-,-3.125,-,-1.5625,48,6.52669821,3.1099999,-,0.73500001,3.13725495,14.11764717,15.5,12.22500038
Fri Jul 24 19:11:49 GMT+05:00 2026,24-Jul-2026 19:11:49.601,74.23446978,31.44420481,2.109999895095825,3.818166494369507,164.73101806640625,232.0,0.12442677,5.94706154,7.86341333,0.02407974,31.37254906,14.06866059,0,0,98,29.41176414,1050,-,-3.125,-,-4.6875,48,6.52669821,3.1099999,-,0.66500002,3.13725495,14.11764717,2,12.14999962
Fri Jul 24 19:11:50 GMT+05:00 2026,24-Jul-2026 19:11:50.603,74.23445727,31.44419664,1.25,3.8107903003692627,164.633056640625,232.0,0.12562318,6.25573587,7.62532759,0.0244897,31.37254906,14.06866059,0,0,98,29.41176414,1050,-,-3.125,-,-4.6875,48,5.07632083,3.1099999,-,0.66500002,3.13725495,14.11764717,2,12.14999962
Fri Jul 24 19:11:51 GMT+05:00 2026,24-Jul-2026 19:11:51.603,74.23445035,31.44419175,0.6399999856948853,3.8141427040100098,164.669677734375,232.0,0.15074782,6.33828831,7.59302425,0.02735347,31.37254906,14.06866059,0,0,98,29.41176414,1050,-,-7.8125,-,-4.6875,49,5.07632083,3.1099999,-,0.66500002,3.13725495,14.11764717,2,12.14999962
Fri Jul 24 19:11:52 GMT+05:00 2026,24-Jul-2026 19:11:52.602,74.23444701,31.44418975,0.2199999988079071,3.8124778270721436,164.69598388671875,232.10000610351562,0.38554356,6.55872679,7.11775017,0.02026325,31.37254906,14.06866059,0,0,98,34.90196228,726,-,-7.8125,-,-4.6875,49,5.07632083,3.17000008,-,0.66500002,3.13725495,14.11764717,2,12.14999962
Fri Jul 24 19:11:53 GMT+05:00 2026,24-Jul-2026 19:11:53.602,74.23444731,31.44418995,0.0,3.800097703933716,164.69879150390625,0.0,0.2213361,6.70468903,7.23260546,0.02457649,31.37254906,14.06866059,0,0,98,34.90196228,726,-,-9.375,-,-4.6875,49,5.07632083,3.17000008,-,0.66500002,3.13725495,14.11764717,5.5,12.19999981
Fri Jul 24 19:11:54 GMT+05:00 2026,24-Jul-2026 19:11:54.602,74.23444731,31.44418995,0.0,3.809288501739502,164.69879150390625,0.0,0.51714879,6.99900627,7.09741116,0.03646392,31.37254906,14.06866059,0,0,98,32.54901886,727,-,-8.59375,-,-4.6875,49,5.07632083,3.17000008,-,0.66500002,3.13725495,14.11764717,5.5,12.19999981
Fri Jul 24 19:11:55 GMT+05:00 2026,24-Jul-2026 19:11:55.602,74.23444437,31.44418865,0.23000000417232513,3.809279203414917,164.48046875,232.1999969482422,0.45972106,6.90090036,7.0878396,0.02848953,31.37254906,14.06866059,0,0,98,32.54901886,727,-,-8.59375,-,-8.59375,49,5.07632083,3.17000008,-,0.67000002,3.13725495,14.11764717,4,12.25
Fri Jul 24 19:11:56 GMT+05:00 2026,24-Jul-2026 19:11:56.601,74.23444032,31.44418601,0.6499999761581421,3.7947373390197754,164.52001953125,232.1999969482422,0.28624141,6.94397116,6.79920578,0.01009548,31.37254906,14.06866059,0,0,98,35.29411697,723,-,-8.59375,-,-8.59375,49,5.07632083,3.17000008,-,0.67000002,3.13725495,14.11764717,4,12.25
Fri Jul 24 19:11:57 GMT+05:00 2026,24-Jul-2026 19:11:57.602,74.2344337,31.44418133,0.9800000190734863,3.810579538345337,164.712158203125,232.3000030517578,0.30418757,6.9834528,6.80638409,0.01353961,31.37254906,14.06866059,0,0,98,35.29411697,723,-,-8.59375,-,-8.59375,49,5.07632083,3.17000008,-,0.65499997,3.13725495,14.11764717,6.5,12.25
Fri Jul 24 19:11:58 GMT+05:00 2026,24-Jul-2026 19:11:58.602,74.23442349,31.44417488,1.3799999952316284,3.810119152069092,164.77471923828125,232.39999389648438,0.46689951,7.14646387,6.52163792,0.00637615,32.54901886,14.06866059,0,0,98,35.29411697,1152,-,-8.59375,-,-8.59375,49,6.23662273,3.17000008,-,0.65499997,5.88235283,14.11764717,6.5,12.25
Fri Jul 24 19:11:59 GMT+05:00 2026,24-Jul-2026 19:11:59.602,74.23440771,31.44416415,2.2200000286102295,3.8050732612609863,164.9957275390625,232.60000610351562,0.5315057,7.08425045,7.17757082,0.04844362,32.54901886,14.06866059,0,99.21875,98,35.29411697,1152,-,-1.5625,-,-0.78125,49,6.23662273,3.17000008,-,0.58999997,5.88235283,15.68627453,6.5,12.25
Fri Jul 24 19:12:00 GMT+05:00 2026,24-Jul-2026 19:12:00.602,74.23438668,31.44415114,2.7699999809265137,3.80476450920105,165.0899658203125,232.89999389648438,0.67268229,6.94756031,7.10578585,0.03435034,32.54901886,14.06866059,0,99.21875,98,43.13725662,1271,-,-1.5625,-,-0.78125,49,5.51143404,5.69999981,-,0.58999997,5.88235283,15.68627453,6.5,12.25
Fri Jul 24 19:12:01 GMT+05:00 2026,24-Jul-2026 19:12:01.601,74.23436048,31.44413463,3.240000009536743,3.809997081756592,165.177490234375,233.3000030517578,0.48843491,7.27806902,6.75733137,0.03259414,32.54901886,14.06866059,6.27450991,-45.3125,98,43.13725662,1271,-,-1.5625,-,-0.78125,49,5.51143404,5.69999981,-,0.58999997,5.88235283,15.68627453,24,12.14999962
Fri Jul 24 19:12:02 GMT+05:00 2026,24-Jul-2026 19:12:02.601,74.23432868,31.44411439,3.940000057220459,3.8099441528320312,165.22607421875,233.1999969482422,0.01794617,6.23659325,7.37617493,0.00364494,30.98039246,14.06866059,6.27450991,-45.3125,100,43.13725662,1271,-,-1.5625,-,-0.78125,49,3.77098119,5.69999981,-,0.58999997,3.13725495,15.68627453,24,12.14999962
Fri Jul 24 19:12:03 GMT+05:00 2026,24-Jul-2026 19:12:03.601,74.23429884,31.44409522,3.569999933242798,3.8122193813323975,165.10272216796875,233.0,-0.0215354,5.65603447,7.9782691,0.01591873,30.98039246,14.06866059,0,99.21875,100,43.13725662,1271,-,-1.5625,-,-0.78125,49,3.77098119,5.69999981,-,0.58999997,3.13725495,14.11764717,2,12.19999981
Fri Jul 24 19:12:04 GMT+05:00 2026,24-Jul-2026 19:12:04.601,74.23427224,31.44407763,2.7100000381469727,3.8185112476348877,165.06524658203125,232.6999969482422,0.05383851,5.8103714,8.1819582,0.04196888,31.37254906,14.06866059,0,99.21875,100,32.54901886,1271,-,-1.5625,-,-0.78125,49,3.77098119,3.23000002,-,0.58999997,3.13725495,14.11764717,2,12.19999981
Fri Jul 24 19:12:05 GMT+05:00 2026,24-Jul-2026 19:12:05.602,74.23425633,31.44406691,1.5,3.8183326721191406,165.05718994140625,232.10000610351562,0.30059835,6.64726114,7.00738096,0.00404823,31.37254906,14.06866059,0,99.21875,100,32.54901886,1271,-,-1.5625,-,-4.6875,49,3.77098119,3.23000002,-,0.30500001,3.13725495,14.11764717,2,12.19999981
Fri Jul 24 19:12:06 GMT+05:00 2026,24-Jul-2026 19:12:06.602,74.23424493,31.44405996,1.1299999952316284,3.8163270950317383,165.08203125,231.6999969482422,0.31615168,6.6006012,7.09501839,0.00735158,31.37254906,14.06866059,0,99.21875,100,32.54901886,718,-,-1.5625,-,-4.6875,49,5.07632083,3.23000002,-,0.30500001,3.13725495,14.11764717,2,12.19999981
Fri Jul 24 19:12:07 GMT+05:00 2026,24-Jul-2026 19:12:07.602,74.23423583,31.44405399,1.1399999856948853,3.8113491535186768,165.07269287109375,231.8000030517578,0.28384858,6.71665335,7.19192743,0.02253562,31.37254906,14.06866059,0,99.21875,100,32.54901886,718,-,-1.5625,-,-8.59375,49,5.07632083,3.23000002,-,0.72000003,3.13725495,14.11764717,2,12.19999981
Fri Jul 24 19:12:08 GMT+05:00 2026,24-Jul-2026 19:12:08.602,74.23422613,31.44404782,1.2200000286102295,3.812429666519165,165.0914306640625,230.8000030517578,0.15314065,6.02841759,7.68873739,0.01507401,31.37254906,14.06866059,0,99.21875,100,32.54901886,718,-,-7.8125,-,-8.59375,49,5.07632083,3.23000002,-,0.72000003,3.13725495,14.11764717,2,12.19999981
Fri Jul 24 19:12:09 GMT+05:00 2026,24-Jul-2026 19:12:09.602,74.23421825,31.44404233,0.75,3.812511682510376,165.0709228515625,230.0,0.10169496,6.08704185,7.67079115,0.01727021,31.37254906,14.06866059,0,99.21875,100,32.54901886,718,-,-7.8125,-,-7.8125,49,5.07632083,3.23000002,-,0.63,3.13725495,14.11764717,6,12.19999981
Fri Jul 24 19:12:10 GMT+05:00 2026,24-Jul-2026 19:12:10.602,74.2342161,31.44404102,0.0,3.812299966812134,164.9952392578125,0.0,0.42741793,6.68315363,7.26490879,0.02619606,30.98039246,14.06866059,0,99.21875,100,32.54901886,718,-,-7.8125,-,-7.8125,49,5.07632083,3.01999998,-,0.63,3.13725495,14.11764717,6,12.19999981
Fri Jul 24 19:12:11 GMT+05:00 2026,24-Jul-2026 19:12:11.602,74.23421607,31.44404101,0.0,3.796281099319458,164.9962158203125,0.0,0.44536412,6.58504772,7.26012278,0.01917917,30.98039246,14.06866059,0,99.21875,100,32.54901886,718,-,-7.8125,-,-7.8125,49,5.07632083,3.01999998,-,0.60500002,3.13725495,14.11764717,6,12.17500019
Fri Jul 24 19:12:12 GMT+05:00 2026,24-Jul-2026 19:12:12.603,74.23421607,31.44404101,0.0,3.814652442932129,164.9962158203125,0.0,0.20937198,6.64726114,7.10817862,0.01128083,30.98039246,14.06866059,0,99.21875,100,32.54901886,724,-,-7.8125,-,-7.8125,49,5.07632083,3.01999998,-,0.60500002,3.13725495,14.11764717,6,12.17500019
Fri Jul 24 19:12:13 GMT+05:00 2026,24-Jul-2026 19:12:13.602,74.23421607,31.44404101,0.0,3.81465482711792,164.9962158203125,0.0,0.23928227,6.59461927,7.1153574,0.00823116,30.98039246,14.06866059,0,99.21875,100,32.54901886,724,-,-7.8125,-,-8.59375,49,5.07632083,3.01999998,-,0.69,3.13725495,14.11764717,6,12.17500019
Fri Jul 24 19:12:14 GMT+05:00 2026,24-Jul-2026 19:12:14.602,74.23421607,31.44404101,0.0,3.814652442932129,164.9962158203125,0.0,0.21415763,6.58385134,7.09860754,0.00617349,30.98039246,14.06866059,0,99.21875,100,32.54901886,723,-,-7.8125,-,-8.59375,49,5.07632083,2.93000007,-,0.69,3.13725495,14.11764717,6,12.17500019
Fri Jul 24 19:12:15 GMT+05:00 2026,24-Jul-2026 19:12:15.602,74.23421607,31.44404101,0.0,3.8092763423919678,164.9962158203125,0.0,0.42263231,6.61854744,7.35105038,0.02823466,30.98039246,14.06866059,0,99.21875,100,32.54901886,723,-,-7.8125,-,-8.59375,49,5.07632083,2.93000007,-,0.69,3.13725495,14.11764717,6,12.17500019
Fri Jul 24 19:12:16 GMT+05:00 2026,24-Jul-2026 19:12:16.602,74.23421607,31.44404101,0.0,3.8092763423919678,164.9962158203125,0.0,0.41904306,6.65922546,7.34985399,0.03090554,30.98039246,14.06866059,0,99.21875,100,32.54901886,723,-,-8.59375,-,-8.59375,49,5.07632083,2.93000007,-,0.69,3.13725495,14.11764717,6,12.17500019
Fri Jul 24 19:12:17 GMT+05:00 2026,24-Jul-2026 19:12:17.601,74.23421607,31.44404101,0.0,3.814652442932129,164.9962158203125,0.0,0.53868419,6.81236601,7.12133932,0.02509075,30.98039246,14.06866059,0,0,100,32.54901886,723,-,-8.59375,-,-8.59375,49,5.07632083,2.93000007,-,0.64999998,3.13725495,14.11764717,6,12.17500019
Fri Jul 24 19:12:18 GMT+05:00 2026,24-Jul-2026 19:12:18.601,74.2342129,31.44404098,0.33000001311302185,3.7952516078948975,164.538330078125,230.0,0.45134616,6.81475878,6.94397116,0.01184231,30.98039246,14.06866059,0,0,100,34.50980377,717,-,-8.59375,-,-8.59375,50,5.07632083,3.17000008,-,0.64999998,3.13725495,14.11764717,6,12.17500019
Fri Jul 24 19:12:19 GMT+05:00 2026,24-Jul-2026 19:12:19.601,74.23420844,31.4440383,0.6399999856948853,3.8052761554718018,164.5189208984375,230.1999969482422,0.39750767,6.87936497,7.02921581,0.02240998,30.98039246,14.06866059,0,0,100,34.50980377,717,-,-8.59375,-,-8.59375,50,5.07632083,3.17000008,-,0.64999998,3.13725495,14.11764717,6,12.19999981
Fri Jul 24 19:12:20 GMT+05:00 2026,24-Jul-2026 19:12:20.602,74.23419953,31.44403362,1.0099999904632568,3.8164992332458496,164.37078857421875,230.8000030517578,0.55184472,6.76211691,7.16919565,0.02517408,30.98039246,14.06866059,0,0,101,34.50980377,717,-,-7.8125,-,-8.59375,50,5.07632083,3.17000008,-,0.64999998,3.13725495,14.11764717,6,12.19999981
Fri Jul 24 19:12:21 GMT+05:00 2026,24-Jul-2026 19:12:21.602,74.23418905,31.44402685,1.3300000429153442,3.8168370723724365,164.394775390625,231.5,0.44057846,6.86022234,6.88295412,0.01062977,30.98039246,14.06866059,0,99.21875,101,34.50980377,717,-,-7.8125,-,-8.59375,50,5.07632083,3.17000008,-,0.64999998,3.13725495,14.11764717,6,12.17500019
Fri Jul 24 19:12:22 GMT+05:00 2026,24-Jul-2026 19:12:22.602,74.23417679,31.4440193,1.5199999809265137,3.810694932937622,164.43231201171875,232.39999389648438,0.49441698,6.71306372,7.39651394,0.0384602,30.98039246,14.06866059,0,99.21875,101,34.50980377,748,-,-7.8125,-,-8.59375,50,5.22135857,3.17000008,-,0.64999998,3.13725495,14.11764717,6,12.17500019
Fri Jul 24 19:12:23 GMT+05:00 2026,24-Jul-2026 19:12:23.602,74.2341627,31.44401037,1.7100000381469727,3.8084559440612793,164.43603515625,232.6999969482422,0.43100718,6.79681253,7.01216698,0.0154441,30.98039246,14.06866059,0,99.21875,101,34.50980377,748,-,-7.8125,-,-8.59375,50,5.22135857,3.17000008,-,0.64999998,3.13725495,14.11764717,1,12.19999981
Fri Jul 24 19:12:24 GMT+05:00 2026,24-Jul-2026 19:12:24.602,74.2341475,31.44400055,1.8200000524520874,3.813119888305664,164.3946533203125,232.3000030517578,0.32333016,6.65802908,7.00379181,0.00461334,31.37254906,14.06866059,0,99.21875,101,34.50980377,748,-,-7.03125,-,-8.59375,50,4.93128309,3.1099999,-,0.64999998,3.13725495,14.11764717,1,12.19999981
Fri Jul 24 19:12:25 GMT+05:00 2026,24-Jul-2026 19:12:25.602,74.23413204,31.44399054,1.8799999952316284,3.810244083404541,164.4354248046875,232.10000610351562,0.40947178,6.65085077,7.07707214,0.00986779,31.37254906,14.06866059,0,99.21875,101,34.50980377,748,-,-7.03125,-,-7.03125,50,4.93128309,3.1099999,-,0.65499997,3.13725495,14.11764717,1,12.14999962
Fri Jul 24 19:12:26 GMT+05:00 2026,24-Jul-2026 19:12:26.602,74.23411724,31.44398142,1.75,3.8111653327941895,164.370361328125,232.10000610351562,0.37357944,6.79681253,7.18594551,0.02798909,31.37254906,14.06866059,0,99.21875,101,35.68627548,748,-,-7.03125,-,-7.03125,50,5.07632083,3.28999996,-,0.65499997,3.13725495,14.11764717,1,12.14999962
Fri Jul 24 19:12:27 GMT+05:00 2026,24-Jul-2026 19:12:27.602,74.23410211,31.44397163,1.8200000524520874,3.8104453086853027,164.3248291015625,232.1999969482422,0.28983065,6.76450968,7.13210678,0.02145666,31.37254906,14.06866059,0,99.21875,101,35.68627548,748,-,-7.03125,-,-7.03125,50,5.07632083,3.28999996,-,0.66000003,3.13725495,14.11764717,1,12.14999962
Fri Jul 24 19:12:28 GMT+05:00 2026,24-Jul-2026 19:12:28.602,74.23408556,31.44396082,1.909999966621399,3.8183109760284424,164.31396484375,232.1999969482422,0.50518471,7.13928556,6.72622442,0.02019733,31.37254906,14.06866059,0,99.21875,100,35.68627548,748,-,-7.03125,-,-7.03125,50,6.091585,5.38999987,-,0.66000003,3.13725495,14.11764717,1,12.14999962
Fri Jul 24 19:12:29 GMT+05:00 2026,24-Jul-2026 19:12:29.602,74.23406532,31.44394773,2.5199999809265137,3.816272258758545,164.3453369140625,231.89999389648438,0.40947178,6.57547665,7.33190775,0.02379602,31.37254906,14.06866059,0,99.21875,100,35.68627548,748,-,-7.03125,-,-7.03125,50,6.091585,5.38999987,-,0.66000003,3.13725495,14.50980377,19.5,12.17500019
Fri Jul 24 19:12:30 GMT+05:00 2026,24-Jul-2026 19:12:30.601,74.23404498,31.44393407,2.569999933242798,3.810568332672119,164.3477783203125,232.10000610351562,0.36400816,6.53360224,7.36062145,0.02295691,31.37254906,14.06866059,0,99.21875,100,30.98039246,748,-,-7.03125,-,-7.03125,50,4.06105666,3.1099999,-,0.66000003,3.13725495,14.50980377,1.5,12.17500019
Fri Jul 24 19:12:31 GMT+05:00 2026,24-Jul-2026 19:12:31.601,74.23402336,31.44392046,2.4800000190734863,3.8055789470672607,164.38800048828125,232.1999969482422,0.30179477,6.49890614,7.1153574,0.0018059,31.37254906,14.06866059,0,99.21875,100,30.98039246,748,-,-7.03125,-,-3.90625,50,4.06105666,3.1099999,-,0.60000002,3.13725495,14.11764717,1.5,12.17500019
Fri Jul 24 19:12:32 GMT+05:00 2026,24-Jul-2026 19:12:32.601,74.23400296,31.4439071,2.359999895095825,3.8124020099639893,164.3336181640625,232.10000610351562,0.49441698,6.67118931,7.30439043,0.02865463,31.37254906,14.06866059,0,99.21875,100,39.2156868,973,-,-7.8125,-,-3.90625,50,4.06105666,3.1099999,-,0.60000002,3.13725495,14.11764717,6,12.17500019
Fri Jul 24 19:12:33 GMT+05:00 2026,24-Jul-2026 19:12:33.601,74.23398178,31.44389352,2.4200000762939453,3.8166210651397705,164.19122314453125,232.1999969482422,0.37238303,6.52044153,7.3008008,0.0175463,31.37254906,14.06866059,0,99.21875,100,39.2156868,973,-,-7.8125,-,-3.90625,50,4.06105666,3.1099999,-,0.60000002,3.13725495,14.11764717,6,12.17500019
Fri Jul 24 19:12:34 GMT+05:00 2026,24-Jul-2026 19:12:34.601,74.23396216,31.4438806,2.359999895095825,3.8116564750671387,164.1961669921875,232.3000030517578,0.25244278,6.63769007,7.37378216,0.03066975,31.37254906,14.06866059,0,99.21875,100,39.2156868,876,-,-7.03125,-,-3.90625,50,4.06105666,3.23000002,-,0.60000002,3.13725495,14.11764717,6,12.17500019
Fri Jul 24 19:12:35 GMT+05:00 2026,24-Jul-2026 19:12:35.601,74.23394315,31.44386803,2.2699999809265137,3.807936191558838,164.2994384765625,232.1999969482422,0.23210379,6.28684235,7.39531755,0.00872689,31.37254906,14.06866059,0,99.21875,100,39.2156868,876,-,-7.03125,-,-3.90625,50,4.06105666,3.23000002,-,0.60000002,3.13725495,14.11764717,6,12.05000019
Fri Jul 24 19:12:36 GMT+05:00 2026,24-Jul-2026 19:12:36.603,74.2339257,31.44385671,1.9299999475479126,3.814201831817627,164.35491943359375,232.0,0.37597227,6.49531698,7.42642403,0.02545363,31.37254906,14.06866059,0,99.21875,100,39.2156868,763,-,-7.03125,-,-3.90625,50,4.78624535,3.23000002,-,0.60000002,3.13725495,14.11764717,6,12.05000019
